customer_id,full_name,mobile_number,age,gender,region,date_joined,is_business_user,risk_score
cust105033,Ashlee Santiago,6379073957,31,male,central,2023-04-22,False,0.16
cust105034,Kevin Gilmore,5568869936,65,male,central,2025-04-19,False,0.4
cust105035,James Duffy,6063097474,23,male,east,2022-08-13,False,0.15
cust105036,Mrs. Sandy Fritz DDS,2662158871,47,female,north,2020-10-28,False,0.02
cust105037,Amanda Young,6223022970,45,male,west,2023-03-17,False,0.1
cust105038,Sean Townsend,2800880638,22,male,south,2024-05-29,False,0.12
cust105039,Angela Garcia,4165888181,30,male,east,2020-08-18,False,0.31
cust105040,Ryan Brown,4623962630,33,male,south,2021-03-22,False,0.23
cust105041,Nicole Santos,3699840157,28,female,east,2022-12-23,False,0.18
cust105042,Robert Gonzalez,5365462916,59,male,east,2021-11-24,False,0.19
cust105043,William Ball,6166168961,70,male,east,2023-10-23,False,0.22
cust105044,Debra Bell,8116785273,42,female,north,2022-02-03,False,0.36
cust105045,Jason Jones,1195518793,70,female,east,2022-08-20,False,0.15
cust105046,Lucas Moore,5754145146,50,female,east,2024-04-18,False,0.11
cust105047,David Harris,1929389014,53,male,central,2024-01-02,False,0.17
cust105048,Jesse Higgins,3123551375,43,female,west,2024-11-10,False,0.15
cust105049,Emily Campbell,5380029439,61,female,south,2021-02-06,False,0.24
cust105050,John Brewer,0274000032,52,female,west,2022-07-18,False,0.15
cust105051,Robert Robertson,8926489894,43,female,central,2024-11-02,False,0.16
cust105052,Kenneth Dixon,1840337687,48,female,south,2024-09-06,False,0.12
cust105053,Stephen Walton,6393457467,21,male,south,2022-09-24,False,0.11
cust105054,Dr. Stephanie Brock,1247161260,21,male,north,2022-03-09,False,0.14
cust105055,Dennis Johnson,5918237784,29,female,north,2023-06-06,False,0.23
cust105056,Jasmine Glover,8325766235,33,male,south,2020-08-19,False,0.28
cust105057,Gregory Nguyen,0045900817,42,male,east,2022-09-16,False,0.23
cust105058,Diana Adams,8720226231,43,female,central,2021-02-02,False,0.02
cust105059,Alan Davis,8921102150,60,female,central,2020-08-08,False,0.34
cust105060,Christopher Smith PhD,6647682383,26,male,west,2023-02-10,False,0.54
cust105061,Tamara Richardson,9177712885,61,female,central,2021-08-05,False,0.16
cust105062,Eric Silva,5867616048,53,female,central,2025-07-18,False,0.07
cust105063,Jordan Ortiz,8368949383,64,female,north,2023-08-26,False,0.23
cust105064,Mr. Gregory Gibbs,1883578286,47,female,east,2023-08-29,False,0.34
cust105065,Rachael Miller,3174534529,59,female,south,2024-12-13,False,0.14
cust105066,David Bell,1015654535,54,male,north,2024-02-05,False,0.29
cust105067,Thomas Rodriguez,6731617441,51,female,south,2023-12-24,False,0.2
cust105068,Patrick Cooper,1628880559,18,female,south,2024-08-15,False,0.36
cust105069,Deborah Miller,5445039793,45,female,north,2024-10-28,False,0.27
cust105070,John Pham,2945820465,36,male,central,2024-01-20,False,0.24
cust105071,Leslie Allen,4482524291,25,male,east,2021-11-23,False,0.01
cust105072,Steve Robertson,5646242105,32,female,north,2023-05-19,False,0.15
cust105073,Mrs. Sarah Vance,6111166033,68,male,east,2021-10-03,False,0.24
cust105074,Elizabeth Cohen,7523257973,42,male,east,2025-05-05,True,0.47
cust105075,Caitlin Young,4900231486,56,female,east,2024-03-08,False,0.3
cust105076,Steven Riley,1410181925,35,male,central,2023-08-23,False,0.26
cust105077,Samuel Cunningham,9822354114,25,female,east,2025-06-20,False,0.06
cust105078,Kari Lewis,7663801354,49,male,north,2023-01-28,True,0.18
cust105079,Brian Montes,3393385222,53,female,east,2021-06-22,False,0.0
cust105080,Kelly Ellison,1967333824,42,female,central,2022-05-12,False,0.01
cust105081,Stephanie Parker,0640856980,66,female,east,2023-05-19,False,0.07
cust105082,Maria Roberts,4225998454,60,male,west,2022-06-16,False,0.1
cust105083,Stephanie Mcconnell,5055946812,38,female,west,2023-08-28,False,0.14
cust105084,Kayla Patel,8939348814,59,male,central,2021-03-11,False,0.06
cust105085,Michelle Herring,7489043567,58,male,south,2023-09-14,False,0.21
cust105086,Katherine Wallace,0772733713,22,female,west,2020-10-12,False,0.05
cust105087,Donna Evans,6716646080,58,female,central,2025-01-18,False,0.28
cust105088,Renee Anderson,7339983506,49,male,east,2024-08-12,False,0.1
cust105089,Scott Ballard,4388784590,62,female,north,2024-03-02,False,0.18
cust105090,Teresa Huff,2597032955,53,male,east,2024-05-03,False,0.17
cust105091,Crystal Moore,3333663494,46,female,central,2020-12-29,False,0.09
cust105092,Michael Brown,6166315466,51,female,west,2023-07-25,False,0.26
cust105093,Rebecca Mccoy,6000655403,45,male,west,2023-12-10,False,0.11
cust105094,Kevin Davies,9255330290,18,female,south,2025-04-17,False,0.24
cust105095,John Abbott,4385164169,61,female,north,2022-06-14,False,0.13
cust105096,Steven Blackburn,7581478653,41,female,south,2024-05-09,False,0.2
cust105097,Danielle Brooks,7342353846,45,male,west,2025-06-16,False,0.13
cust105098,Nicholas Bauer,9331211654,68,male,west,2023-12-25,False,0.4
cust105099,Samuel Taylor,4672292148,24,male,north,2022-09-14,False,0.31
cust105100,Mr. Robert Stewart,7314701162,33,female,central,2021-04-10,False,0.53
cust105101,Brent Johnson,7751956764,58,female,west,2022-08-04,False,0.04
cust105102,Joe Thomas,6657911403,23,female,west,2022-06-16,False,0.41
cust105103,Tammy Jensen,8760943035,42,male,north,2022-07-08,False,0.25
cust105104,Gina Williams,5337328466,54,female,north,2023-09-08,False,0.27
cust105105,Catherine Thornton,4664383210,53,female,west,2025-01-01,False,0.2
cust105106,Tracy Henderson,5608070539,39,male,north,2024-05-22,False,0.21
cust105107,David Rose,3839133626,22,female,south,2021-01-17,False,0.16
cust105108,Carl Ruiz,2731020026,60,male,west,2021-02-28,False,0.31
cust105109,Karen Hughes,0079847196,61,other,south,2021-03-11,False,0.2
cust105110,Theresa Diaz,9058620277,64,female,south,2024-03-17,False,0.3
cust105111,Scott Cohen,4481037676,58,male,west,2024-10-12,False,0.24
cust105112,Courtney Parks,6335588317,50,male,east,2024-01-17,False,0.43
cust105113,Sonya Franco,4179128849,50,female,central,2024-08-13,False,0.24
cust105114,Allison Moore,7924943333,33,male,east,2023-10-22,False,0.35
cust105115,Lauren Williams,9100303333,66,female,west,2024-04-15,False,0.16
cust105116,Carla Garcia,0940338390,59,female,west,2021-11-29,False,0.12
cust105117,Stuart Moses,7413593423,32,female,south,2022-07-29,True,0.24
cust105118,Wyatt Wilkins,6726471684,19,male,east,2023-04-08,False,0.19
cust105119,Scott Holmes,6942495989,46,female,east,2021-10-29,False,0.19
cust105120,Ronald Cox Jr.,1440233374,56,male,central,2024-06-19,True,0.16
cust105121,Jose Robbins,6856452326,66,male,north,2023-04-08,False,0.15
cust105122,William Richardson,8296276455,55,female,east,2021-01-28,False,0.42
cust105123,Curtis Allen,2409064743,69,female,north,2023-09-03,False,0.1
cust105124,Ashley Doyle,1290851175,66,male,central,2021-06-04,False,0.23
cust105125,Willie Boyd,3065565500,44,male,east,2021-02-28,False,0.0
cust105126,Elizabeth Cabrera,2406456379,28,female,central,2021-01-04,True,0.3
cust105127,Rachael Fernandez,1465742126,58,female,east,2021-07-13,False,0.26
cust105128,Robert Cobb,3214353161,27,female,south,2023-06-17,True,0.32
cust105129,Kevin Ryan,6549871617,20,male,south,2022-10-06,True,0.12
cust105130,Samuel Franklin,9781166672,48,female,south,2025-04-05,True,0.01
cust105131,Donna Espinoza,5460632344,32,female,north,2024-01-21,False,0.16
cust105132,Samuel Chandler,7347610359,49,male,east,2023-10-23,False,0.49
cust105133,Courtney Perez,6672123921,42,female,north,2023-12-10,False,0.19
cust105134,Kelly Hodges MD,1465434662,27,female,east,2021-10-30,False,0.24
cust105135,Aaron Poole,0726910628,22,male,central,2021-12-24,True,0.17
cust105136,Jesse Jefferson,6647112598,30,female,north,2023-03-13,False,0.3
cust105137,David White,0964224406,49,female,east,2023-04-14,False,0.08
cust105138,Sydney Smith,3104519650,69,male,west,2024-03-06,False,0.21
cust105139,Andrew Williams,4377465464,55,male,south,2020-08-12,False,0.23
cust105140,Lisa Ramirez,3124808121,34,female,north,2022-02-26,False,0.35
cust105141,Connie Stuart,7650492560,26,female,east,2025-07-13,False,0.41
cust105142,Shane Ruiz,9064609796,37,female,central,2022-11-28,False,0.0
cust105143,Karen Brown,7349235615,47,female,west,2021-07-22,False,0.17
cust105144,Steve Brooks,2778154502,56,female,north,2021-11-27,False,0.02
cust105145,Ashley Todd,8412320083,54,female,west,2023-03-03,False,0.11
cust105146,Cynthia Robinson,1465848800,31,female,central,2020-09-01,False,0.28
cust105147,Mitchell Norton,1886810593,66,female,west,2025-02-05,False,0.34
cust105148,Julie Russo,5202270775,47,female,north,2024-11-26,False,0.35
cust105149,Jacqueline Medina MD,0238445226,38,female,east,2021-08-30,False,0.0
cust105150,Tracy Velazquez,7400464561,42,other,east,2020-10-24,False,0.04
cust105151,Traci Morris,1159160622,64,male,south,2021-04-01,True,0.05
cust105152,Timothy Scott,2907463632,59,female,central,2021-02-14,False,0.11
cust105153,Kristin Johnson,2403165914,56,female,south,2020-10-14,False,0.2
cust105154,Rebecca Stevens,0346910717,53,male,central,2023-04-15,True,0.26
cust105155,Douglas Flores,5934452388,39,female,east,2025-01-21,False,0.19
cust105156,Sydney Kennedy,2893622189,45,male,central,2022-06-18,False,0.15
cust105157,Amanda Anderson,4839439094,41,female,east,2024-08-24,False,0.35
cust105158,Destiny Gill,0658055704,33,male,central,2020-10-27,False,0.08
cust105159,Lisa Larson,3882444887,21,male,north,2025-02-16,False,0.17
cust105160,Stephanie Marks,6807431069,54,male,east,2024-02-12,False,0.06
cust105161,Faith Reeves,8384085688,61,female,east,2021-12-24,False,0.13
cust105162,Anita Willis,2836104467,64,female,central,2020-11-29,True,0.27
cust105163,Loretta Hunter,5577420024,34,female,north,2022-09-03,False,0.0
cust105164,Travis Johnson,8708077011,41,male,east,2021-05-11,False,0.12
cust105165,Bobby Duncan,6208651590,24,female,west,2024-06-25,False,0.13
cust105166,Wesley Gould,9586806803,63,female,east,2022-01-17,True,0.15
cust105167,Maurice Hill MD,3412897952,66,female,west,2024-03-06,False,0.2
cust105168,William Brown,8247759442,30,female,south,2021-01-02,False,0.14
cust105169,Monica Moore,3071709801,45,male,east,2024-02-26,False,0.12
cust105170,Mark Bradshaw,7106765301,66,female,central,2023-07-10,True,0.19
cust105171,Patricia Brown,2669734157,47,female,north,2022-02-14,False,0.18
cust105172,Lawrence Anderson,0167207893,61,male,west,2021-02-21,False,0.01
cust105173,Tommy Shelton,3639689916,63,female,west,2021-08-28,False,0.0
cust105174,Paul Lopez,1833179564,34,male,central,2021-09-28,False,0.13
cust105175,Austin Edwards,6204361845,66,female,east,2021-06-09,False,0.28
cust105176,Jean Matthews,8958330562,53,female,west,2024-09-29,False,0.18
cust105177,Douglas Bell,1335458161,26,female,east,2024-12-10,False,0.11
cust105178,Vanessa Coleman,5233741333,51,female,north,2025-01-21,False,0.31
cust105179,Dorothy Obrien,0234778120,66,female,south,2021-09-10,False,0.0
cust105180,Duane Boyd,1539134329,67,female,east,2024-09-25,False,0.29
cust105181,Carl Knight,2811901155,29,female,east,2025-02-04,True,0.28
cust105182,Mrs. Kelly Nichols,6831111384,36,male,east,2021-05-12,False,0.32
cust105183,Catherine Marshall,2111973822,66,female,south,2024-03-28,False,0.19
cust105184,Jennifer Rodriguez,1892619194,37,female,north,2020-08-27,False,0.17
cust105185,Lori Long,6190729563,45,female,east,2023-07-09,False,0.12
cust105186,Lucas Brown,2679953705,38,male,north,2020-11-10,False,0.36
cust105187,Melissa Simpson,1853623510,53,female,central,2023-04-08,False,0.09
cust105188,Matthew Stafford,8537345949,30,female,central,2024-08-24,False,0.26
cust105189,Christine Brown,6072913305,61,male,central,2025-03-24,False,0.29
cust105190,John Ayala,2057615927,31,male,east,2024-04-11,False,0.23
cust105191,Angel Davis,5952139459,41,female,east,2022-12-10,False,0.09
cust105192,Tracy Richard,1599357321,41,female,south,2023-08-11,False,0.5
cust105193,Joshua Richard,0145846339,69,male,north,2025-03-08,False,0.23
cust105194,Kristin Rodriguez,2655494755,30,female,east,2021-06-16,True,0.18
cust105195,Dennis Barnes,3136327852,65,male,central,2024-09-17,True,0.14
cust105196,Mary Schmidt,2770605833,53,male,central,2023-02-13,True,0.1
cust105197,Stacy Riddle,5489920304,50,male,north,2024-01-15,False,0.31
cust105198,Mark Blake,7781921956,64,female,central,2023-09-30,False,0.39
cust105199,Mrs. Evelyn Shea,4357934782,47,male,north,2024-02-09,False,0.37
cust105200,Felicia Baker,1924612460,40,male,east,2024-10-02,False,0.18
cust105201,Jasmine Neal,9479520861,56,female,west,2023-05-19,False,0.0
cust105202,Jillian Alvarez,2759490068,61,male,south,2025-03-03,False,0.13
cust105203,Danielle Mullen,0213217404,65,female,east,2022-01-28,False,0.26
cust105204,Peter Moore,5493827442,57,male,south,2020-11-06,False,0.22
cust105205,Derek Jones,4254940241,47,female,central,2020-09-20,False,0.16
cust105206,Stephen Booth,5670271715,66,female,south,2022-06-06,False,0.07
cust105207,Scott Noble,3484917859,67,female,west,2025-01-25,False,0.15
cust105208,Timothy Peterson,6088032280,68,male,south,2022-04-25,False,0.31
cust105209,Jesse Weiss,3390898506,34,female,east,2022-06-13,False,0.09
cust105210,Holly Brennan,2631916978,29,female,north,2024-02-03,True,0.15
cust105211,Vanessa Turner,5285590228,35,male,central,2023-01-27,False,0.28
cust105212,Alexis Santiago,5296579842,21,male,east,2021-08-03,False,0.08
cust105213,Thomas Baker,3388958151,25,female,south,2023-11-04,False,0.0
cust105214,Allen Williamson,8058559428,34,male,central,2021-03-05,False,0.26
cust105215,Jaclyn Wells,9395851856,56,male,central,2023-04-29,False,0.28
cust105216,Kayla Mccoy,3049296949,47,male,west,2024-06-28,False,0.23
cust105217,Bonnie Martinez,5118715459,31,female,south,2025-03-23,True,0.03
cust105218,Alexander Mcdowell,3375153768,60,male,south,2021-06-19,False,0.18
cust105219,Mrs. Victoria Moore,6762084534,52,male,south,2024-10-06,False,0.39
cust105220,Kristen Hart,8003380131,43,male,central,2021-01-05,False,0.03
cust105221,Richard Garrison,8584029058,65,male,central,2022-03-24,False,0.23
cust105222,Anthony Thomas,2937806365,30,male,central,2022-11-27,False,0.13
cust105223,Benjamin Lewis,7672629515,38,male,east,2024-06-29,False,0.23
cust105224,Christina Paul,8249645239,31,male,east,2022-12-31,False,0.05
cust105225,Carla Bird,4869165914,37,male,north,2022-02-22,False,0.0
cust105226,Anita Johnson,2418197261,45,male,north,2021-10-26,False,0.27
cust105227,Jenna Ellison,9756159951,48,female,south,2023-09-16,False,0.22
cust105228,Natasha Johnson,7544724860,27,female,central,2020-12-16,False,0.23
cust105229,John Spencer,8392905406,22,female,west,2021-03-22,False,0.02
cust105230,Pam Stanton,0577971101,70,other,east,2024-04-08,False,0.25
cust105231,Erik Chandler,5484825348,69,female,south,2024-04-05,False,0.35
cust105232,Brooke Torres,9010586610,53,male,north,2021-03-23,False,0.14
cust105233,Mark Bennett,7502974537,30,female,central,2021-04-27,False,0.24
cust105234,Howard Gaines,8519635323,48,male,central,2022-08-12,False,0.14
cust105235,Omar Franklin,4548476803,29,male,north,2024-01-11,False,0.31
cust105236,Jennifer Young,4170797726,39,female,east,2025-07-23,False,0.1
cust105237,Jesse Andrews,5410197626,43,female,north,2021-06-01,True,0.18
cust105238,Shannon Estrada,5301327251,69,male,north,2024-06-03,False,0.3
cust105239,Daniel Manning,8868805558,21,female,north,2023-08-17,False,0.26
cust105240,Jessica Hill,0052398112,18,female,north,2024-04-19,False,0.09
cust105241,George Jones,6143601037,67,male,north,2023-07-27,False,0.2
cust105242,Tina Cantrell,3226489733,21,male,central,2024-06-06,False,0.48
cust105243,Pamela Alvarez,0901038465,45,female,central,2023-09-01,False,0.19
cust105244,Julie Brown,4217111647,69,male,north,2023-08-04,False,0.47
cust105245,Justin Holt,2775958845,58,female,central,2023-06-17,False,0.15
cust105246,Timothy Garcia,4864790981,45,female,west,2021-08-14,False,0.13
cust105247,Michele Berg,4562914230,62,female,north,2023-03-01,False,0.24
cust105248,Amanda Dominguez,2561410691,37,female,south,2025-04-10,False,0.34
cust105249,Amanda Garcia,8059025539,33,female,south,2022-12-28,False,0.09
cust105250,Robert Smith,1216577153,30,male,south,2020-10-18,False,0.17
cust105251,Phillip Smith,4987615322,36,female,central,2024-10-14,True,0.42
cust105252,Joshua Osborn,2559838517,39,male,east,2024-09-16,False,0.17
cust105253,Ashley Bautista,5061952880,48,male,east,2023-11-03,True,0.35
cust105254,Jeremy Wright,8641856301,42,male,east,2022-09-10,True,0.45
cust105255,Joseph Gordon,9171988055,62,female,central,2020-08-31,False,0.0
cust105256,Brandon Williams,7970214138,59,male,west,2025-05-08,False,0.21
cust105257,Leah Howell,9204240694,59,female,south,2024-01-19,False,0.0
cust105258,Ms. Jennifer Baker,9717425868,27,male,north,2023-01-10,False,0.0
cust105259,Jose Wright,6048718456,35,female,west,2021-09-07,False,0.17
cust105260,Donald Wilkins,8872027806,54,female,west,2025-02-10,False,0.35
cust105261,Christian Dyer,7293629397,52,female,east,2024-09-29,True,0.13
cust105262,Michelle Taylor,9041246621,26,female,north,2023-09-14,False,0.38
cust105263,Susan Serrano,9790046741,39,male,east,2024-12-30,True,0.19
cust105264,Reginald Smith,8145315478,33,female,east,2022-03-25,False,0.23
cust105265,Mary Clark,1317740521,25,female,central,2021-03-01,False,0.2
cust105266,Barbara Russell,0279654053,52,female,east,2025-05-21,False,0.34
cust105267,Ashley Dixon,1177803968,62,male,central,2024-10-22,False,0.19
cust105268,Donna Ruiz,6341067889,64,female,north,2021-08-05,True,0.35
cust105269,Jose Reese,7482499950,21,male,west,2024-04-05,False,0.1
cust105270,Joseph Peters,9302357034,37,male,east,2021-02-27,True,0.1
cust105271,Joseph Vazquez,8540327729,39,female,east,2020-10-23,False,0.18
cust105272,Jennifer Reese,2829774676,53,male,west,2020-12-02,False,0.06
cust105273,Jason Evans,7903040448,39,male,east,2023-06-26,False,0.06
cust105274,Wendy Hart,1244047981,49,female,central,2021-06-09,False,0.27
cust105275,Ann Hansen,6852195158,59,female,central,2024-11-12,False,0.23
cust105276,Wendy Mcdonald,0176127152,39,male,east,2023-03-20,False,0.08
cust105277,John Miller,6408381867,24,other,north,2024-12-23,False,0.34
cust105278,Shannon Davidson,3495967786,37,female,north,2025-06-03,False,0.13
cust105279,Margaret Wilson,3188395970,59,male,central,2024-02-09,False,0.23
cust105280,Melissa Mcdonald,5678184004,32,male,west,2020-09-12,False,0.06
cust105281,Kathleen Goodman,9813853034,70,female,east,2022-10-20,False,0.14
cust105282,Cory Washington,3025719985,62,male,central,2022-09-11,False,0.33
cust105283,Melanie Adams,4649525986,50,male,central,2022-04-19,False,0.35
cust105284,Sara Warren,3355216659,48,female,north,2024-01-17,False,0.07
cust105285,Matthew Smith,5043335432,36,male,west,2022-05-18,False,0.14
cust105286,Matthew Jacobs,5483457321,34,male,north,2023-10-07,False,0.14
cust105287,Kerry Dominguez,4408061220,33,female,central,2023-07-31,False,0.13
cust105288,Gloria Smith,8592861305,62,female,west,2023-12-11,False,0.3
cust105289,Miss Stephanie Rice,8668557186,53,male,west,2024-02-20,False,0.15
cust105290,Robert Johnson,6067709121,39,male,west,2024-10-13,False,0.36
cust105291,Lynn Smith,1911549878,47,female,east,2024-11-05,False,0.0
cust105292,Adam Glass,3249940811,31,male,central,2025-06-19,False,0.26
cust105293,Ashley Robinson,8437468550,52,female,north,2023-11-06,False,0.32
cust105294,Joshua Williams,1277038765,37,male,east,2023-07-01,False,0.1
cust105295,Alicia Rose,0436865899,36,male,north,2023-02-17,False,0.16
cust105296,Michael Rose,5519639575,45,male,east,2022-11-29,False,0.06
cust105297,Alison Obrien,7864156294,33,male,central,2024-06-20,False,0.11
cust105298,Michael Harris,9620351241,35,male,north,2023-11-27,True,0.08
cust105299,Rebecca Mckay,3215174193,56,female,central,2023-06-14,False,0.33
cust105300,Adrian Thompson,4867142575,26,male,central,2021-09-21,False,0.1
cust105301,Elizabeth Clark,8254242609,24,female,north,2023-01-10,False,0.41
cust105302,Andrew Snyder,0691235398,48,male,west,2024-03-31,False,0.34
cust105303,Terry Foster,3377459529,55,female,south,2020-09-15,False,0.13
cust105304,Laura Gonzales DDS,0728127857,26,female,north,2022-10-10,False,0.18
cust105305,Peter Flores,2355276688,30,female,north,2024-04-23,False,0.04
cust105306,Eric Williams,4123474778,47,female,central,2020-12-23,False,0.0
cust105307,Richard Reyes,6694201619,22,male,west,2025-03-25,False,0.3
cust105308,Curtis Jenkins,2133629885,23,male,north,2021-12-13,False,0.26
cust105309,Loretta Campbell,0689766373,58,female,south,2021-10-16,False,0.23
cust105310,Melissa Montoya,5820121783,18,male,west,2022-07-26,False,0.37
cust105311,Monica Gentry,6895499409,61,female,north,2024-09-24,False,0.21
cust105312,David Hernandez,0389454740,37,female,west,2023-08-21,True,0.18
cust105313,Melanie Osborne,0477958364,53,female,east,2024-08-09,False,0.2
cust105314,Joseph Frost,2731746108,18,female,central,2021-03-29,True,0.34
cust105315,Dr. Anthony Thompson,7104642290,62,male,south,2022-04-24,False,0.04
cust105316,Andrea Smith,6921786159,62,female,north,2023-07-10,False,0.18
cust105317,Susan Bailey,4617095902,51,male,west,2021-07-21,False,0.44
cust105318,James Wolf,7262315907,36,male,central,2020-10-01,False,0.22
cust105319,Robert Elliott,9598195331,40,male,central,2025-03-22,False,0.14
cust105320,Claire Cole,8322368851,58,male,east,2021-01-25,False,0.41
cust105321,Lisa Ramos,6805853603,50,female,east,2024-06-02,False,0.2
cust105322,Kim Russell,5411208404,54,male,north,2020-10-13,False,0.33
cust105323,Stephanie Hensley,6827949601,35,female,east,2023-06-17,False,0.16
cust105324,Shelly Webster,4815301711,56,male,north,2025-06-05,False,0.29
cust105325,Valerie Murphy,8905942805,51,female,east,2022-03-06,False,0.15
cust105326,Craig Smith,5223949692,23,male,north,2024-05-14,False,0.26
cust105327,Brian Clay DVM,7373506891,54,male,west,2025-07-24,False,0.31
cust105328,Jessica Gross,5287099652,21,male,north,2020-11-10,False,0.05
cust105329,Scott Petty,8950591091,58,male,north,2022-05-10,False,0.12
cust105330,Billy Pace,4680392959,48,male,north,2020-10-05,False,0.26
cust105331,Chad Davis,2242218064,32,male,east,2020-09-02,False,0.28
cust105332,Matthew Beck,4403371931,57,female,east,2025-04-02,False,0.16
cust105333,Edward Johnson,3724901595,66,female,east,2022-12-03,False,0.31
cust105334,Mr. Benjamin Baker,7126089101,51,female,north,2022-08-20,False,0.4
cust105335,Yesenia Rodriguez,9394039520,19,male,east,2021-10-31,False,0.15
cust105336,Travis Collins,5992675498,32,male,west,2021-04-21,False,0.09
cust105337,Jason Reed,3185350461,21,female,east,2025-04-20,False,0.25
cust105338,Melissa Garza,8327128239,60,male,central,2023-10-18,False,0.19
cust105339,Madeline Welch,5156745505,55,male,west,2022-03-26,False,0.22
cust105340,Benjamin Koch,3652663521,49,male,east,2024-05-20,False,0.34
cust105341,Bradley Weber,8801813503,65,male,west,2024-01-07,False,0.16
cust105342,Erin Mathis,2568508723,60,female,north,2024-01-16,False,0.31
cust105343,Jason White,9332327275,35,female,east,2024-08-20,False,0.32
cust105344,Rhonda Mccarthy,5979039596,33,male,east,2024-01-22,False,0.13
cust105345,Brianna Duffy,8637086427,34,male,east,2022-06-27,False,0.0
cust105346,Nancy Rose,3853738614,41,female,west,2021-05-22,False,0.0
cust105347,Lisa Bishop,6815261194,26,male,east,2021-10-24,False,0.37
cust105348,Donald Mcclure,0686633184,69,male,south,2022-01-07,False,0.58
cust105349,Patricia Riley,9904058216,68,male,south,2025-03-20,False,0.26
cust105350,Daniel Gonzalez,5240937758,64,male,central,2025-02-27,False,0.27
cust105351,Arthur Hicks,0150747353,55,female,central,2020-11-01,False,0.3
cust105352,James Silva,4815311611,42,male,west,2020-12-05,False,0.17
cust105353,Samuel Clark,2485108832,61,male,west,2024-03-06,False,0.21
cust105354,Eric Munoz,3182447221,25,female,south,2020-11-15,False,0.12
cust105355,Briana Smith,8844823072,65,male,central,2023-06-02,False,0.27
cust105356,Michael Martinez,7901819881,50,female,west,2022-04-22,False,0.29
cust105357,Laurie Pena,9856230262,45,male,east,2024-11-13,False,0.28
cust105358,Carlos Marks,5934415110,19,female,north,2023-04-11,False,0.07
cust105359,John Williams,5591790011,57,male,central,2022-01-22,False,0.36
cust105360,Tanya West,6146699380,43,male,central,2021-09-02,False,0.28
cust105361,Javier Cunningham,2204762298,24,male,south,2024-08-11,False,0.2
cust105362,Amy Acevedo,9208724735,58,male,central,2022-01-05,False,0.22
cust105363,Mr. Mark Taylor,1117205950,65,female,central,2023-07-14,False,0.06
cust105364,Melinda Boyd,6937968396,21,male,central,2022-01-19,False,0.19
cust105365,Scott Williams,3029743646,37,male,east,2022-03-29,False,0.19
cust105366,Allison Schneider,7662541831,26,female,east,2022-12-11,False,0.35
cust105367,Shawn Bowers PhD,4848257263,40,male,west,2023-03-06,False,0.21
cust105368,Karen Banks,4088745356,40,male,central,2025-02-15,False,0.18
cust105369,Jordan Garcia,2175166219,34,male,west,2024-08-06,False,0.21
cust105370,Alejandro Miller,7548707453,63,female,central,2023-08-08,True,0.21
cust105371,Diane Green,3315877125,62,male,central,2020-11-09,True,0.13
cust105372,Kathleen Coffey,8379214342,32,male,east,2022-04-29,False,0.25
cust105373,Amber Woods,5733601373,66,female,central,2020-11-26,False,0.11
cust105374,Janet Gibson,3765502292,21,female,south,2021-07-27,False,0.16
cust105375,Brian Bowman,8799275504,40,male,north,2020-11-14,False,0.01
cust105376,Timothy Rodriguez,8833561226,46,female,central,2022-01-11,False,0.24
cust105377,Jennifer Salinas,8321868957,69,female,east,2023-08-02,False,0.21
cust105378,Melissa Smith,1524832451,27,female,west,2021-11-05,False,0.08
cust105379,Jessica Gilbert,3442059243,20,male,central,2021-04-20,False,0.15
cust105380,William Rose,3506079518,53,female,south,2022-08-08,False,0.34
cust105381,Jessica Roy,9232401713,52,male,south,2021-05-27,False,0.17
cust105382,Nancy Johnson,3974628463,35,female,central,2023-12-08,False,0.0
cust105383,Maria Mays,6699878417,32,male,west,2025-07-08,False,0.4
cust105384,Frank Wells,9577137151,24,female,east,2025-04-21,False,0.36
cust105385,Michael Martinez,6036805592,53,female,south,2022-07-10,False,0.19
cust105386,Joanne Roach,7757440240,21,female,north,2025-02-02,False,0.14
cust105387,Kathy Gordon,8568337037,60,female,west,2021-06-16,False,0.09
cust105388,Benjamin Peterson,7322295876,46,male,east,2024-01-28,False,0.19
cust105389,Erika Dudley,5187693640,62,male,north,2021-08-19,False,0.19
cust105390,Adam Hendrix,7365005266,49,male,central,2022-09-22,False,0.02
cust105391,Elijah Marshall,9099014600,58,female,east,2020-08-05,False,0.22
cust105392,Stephen Vaughn,6864005135,28,female,central,2025-06-21,False,0.22
cust105393,Ryan Kelly,7111420257,26,male,central,2022-04-17,True,0.31
cust105394,Antonio Hodges,3500152371,19,other,north,2023-08-29,True,0.2
cust105395,Claudia Ross,2591720330,37,female,central,2020-12-24,False,0.0
cust105396,Anthony Hernandez,8326685220,51,male,north,2024-10-13,False,0.15
cust105397,Justin Matthews MD,7562749997,67,female,south,2024-02-28,False,0.03
cust105398,Rebecca Baker,9924588519,31,female,south,2024-06-30,False,0.21
cust105399,Thomas Lester,3704309675,55,male,west,2022-12-30,False,0.15
cust105400,Carl Crawford,5414349058,44,male,central,2022-12-25,False,0.26
cust105401,Stephanie Mclaughlin,7547930882,65,male,north,2021-07-01,True,0.28
cust105402,Maria Cordova,2511399533,65,male,east,2024-10-06,False,0.21
cust105403,Michelle Murphy,1851510334,36,female,north,2023-10-29,False,0.01
cust105404,Christina Weber,3956551193,70,female,north,2024-11-02,False,0.32
